,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
215,2019-10-04 00:00:00,05:15:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
216,2019-10-06 00:00:00,05:15:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
217,2019-10-06 00:00:00,14:50:00,10/06/2019,15:00:00,"Texas: Hidalgo County, Cameron County;",TRE,Transmission Interruption,Unknown,Unknown
218,2019-10-09 00:00:00,00:27:00,Unknown,Unknown,California:,WECC,Severe Weather/Transmission Interruption,2400,737808
219,2019-10-10 00:00:00,02:06:00,10/10/2019,05:05:00,Maine:,NPCC,System Operations,0,0
220,2019-10-10 00:00:00,00:22:00,10/10/2019,02:12:00,Colorado: Jefferson County;,WECC,System Operations,0,0
221,2019-10-11 00:00:00,10:56:00,10/11/2019,11:46:00,Michigan: Wayne County;,RF,System Operations,0,0
222,2019-10-12 00:00:00,15:00:00,10/12/2019,16:21:00,Texas:,TRE,Transmission Interruption,0,0
223,2019-10-15 00:00:00,03:19:00,10/15/2019,06:38:00,Ohio:,RF,Transmission Interruption,0,0
224,2019-10-15 00:00:00,19:57:00,10/15/2019,20:44:00,Kansas: Shawnee County;,SPP RE,System Operations,0,0
225,2019-10-16 00:00:00,07:00:00,Unknown,Unknown,Texas: Louisiana: Arkansas: Mississippi:,SPP RE,Vandalism,0,0
226,2019-10-17 00:00:00,00:45:00,10/19/2019,09:30:00,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,101683
227,2019-10-19 00:00:00,05:57:00,10/19/2019,13:58:00,South Dakota: Codington County; Nebraska: Scotts Bluff County;,MRO,Transmission Interruption,0,0
228,2019-10-19 00:00:00,14:00:00,10/19/2019,21:07:00,California: Imperial County;,WECC,System Operations,0,0
229,2019-10-20 00:00:00,22:15:00,10/25/2019,02:00:00,"Texas: Cass County, Cameron County, Collin County, Dallas County, Ellis County, Erath County, Hunt County, Kaufman County, Lamar County, Panola County, Rains County, Rockwall County, Rusk County, Tarrant County, Van Zandt County, Wood County;",TRE,Severe Weather,Unknown,400000
230,2019-10-23 00:00:00,00:49:00,10/23/2019,04:05:00,New York: Monroe County;,NPCC,System Operations,0,0
231,2019-10-23 00:00:00,00:49:00,10/23/2019,04:05:00,New York: Broome County;,NPCC,System Operations,0,0
232,2019-10-23 00:00:00,14:36:00,Unknown,Unknown,California:,WECC,Severe Weather/Transmission Interruption,Unknown,50000
233,2019-10-24 00:00:00,17:02:00,10/24/2019,17:09:00,Ohio: Lorain County;,RF,Transmission Interruption,0,0
234,2019-10-24 00:00:00,05:15:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
235,2019-10-25 00:00:00,02:53:00,10/25/2019,04:37:00,South Carolina: Cherokee County;,SERC,Suspicious Activity,0,0
236,2019-10-26 00:00:00,18:20:00,10/31/2019,01:27:00,California:,WECC,Severe Weather/Transmission Interruption,3190,972000
237,2019-10-26 00:00:00,08:07:00,10/26/2019,08:45:00,Maine:,NPCC,System Operations,0,0
238,2019-10-26 00:00:00,05:15:00,10/26/2019,17:31:00,Louisiana:,SERC,Severe Weather,Unknown,82124
239,2019-10-26 00:00:00,18:00:00,Unknown,Unknown,Tennessee:,SERC,Severe Weather,Unknown,70000
240,2019-10-29 00:00:00,13:46:00,10/29/2019,14:49:00,"Wisconsin: Brown County, Manitowoc County, Calumet County, Winnebago County, Kewaunee County, Door County, Oconto County, Marinette County, Forest County, Langlade County, Oneida County, Vilas County, Lincoln County, Oneida County, Portage County;",MRO,System Operations,0,0
241,2019-10-30 00:00:00,06:32:00,11/01/2019,13:29:00,"California: Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Kern County;",WECC,Severe Weather/Distribution Interruption,285,114402
242,2019-10-31 00:00:00,22:00:00,Unknown,Unknown,Pennsylvania:,RF,Severe Weather/Distribution Interruption,Unknown,53943
243,2019-11-01 00:00:00,23:45:00,11/02/2019,00:48:00,New York: Broome County;,NPCC,System Operations,0,0
244,2019-11-01 00:00:00,23:45:00,11/02/2019,00:48:00,New York: Monroe County;,NPCC,System Operations,0,0
245,2019-11-01 00:00:00,01:00:00,11/03/2019,13:00:00,New York:,NPCC,Severe Weather,Unknown,8000
246,2019-11-01 00:00:00,01:15:00,11/02/2019,21:30:00,Connecticut: Maine: Massachusetts: Rhode Island: New Hampshire: Vermont:,NPCC,Severe Weather,Unknown,80066
247,2019-11-01 00:00:00,02:41:00,Unknown,Unknown,New York: Broome County;,NPCC,Severe Weather,Unknown,66325
248,2019-11-03 00:00:00,22:17:00,11/04/2019,11:10:00,Minnesota: Sherburne County;,MRO,Transmission Interruption,0,0
249,2019-11-05 00:00:00,08:56:00,11/05/2019,11:51:00,Florida: Duval County;,FRCC,Transmission Interruption,1500,Unknown
250,2019-11-05 00:00:00,08:30:00,11/05/2019,16:16:00,Indiana:,RF,Vandalism,0,0
251,2019-11-05 00:00:00,15:40:00,11/05/2019,17:11:00,Idaho: Elmore County;,WECC,Vandalism,Unknown,131
252,2019-11-08 00:00:00,05:50:00,11/08/2019,06:10:00,Utah: California: Oregon: Wyoming:,WECC,System Operations,72,Unknown
253,2019-11-16 00:00:00,16:11:00,11/16/2019,17:01:00,Oregon: Lane County;,WECC,Vandalism,0,0
254,2019-11-16 00:00:00,06:00:00,11/16/2019,17:45:00,Texas: New York: Dutchess County;,TRE,Suspicious Activity,0,0
255,2019-11-20 00:00:00,09:49:00,11/20/2019,15:20:00,"California: Colusa County, Lake County, Mendocino County, Napa County, Solano County, Sonoma County, Yolo County, Shasta County, Tehama County;",WECC,Severe Weather/Transmission Interruption,178,54000
256,2019-11-20 00:00:00,16:55:00,11/20/2019,17:37:00,California: Imperial County;,WECC,System Operations,0,0
257,2019-11-22 00:00:00,00:00:00,11/22/2019,01:10:00,New York: Broome County;,NPCC,System Operations,0,0
258,2019-11-22 00:00:00,00:00:00,11/22/2019,01:10:00,New York: Monroe County;,NPCC,System Operations,0,0
259,2019-11-26 00:00:00,18:07:00,11/27/2019,12:27:00,California:,WECC,Severe Weather,300,93000
260,2019-11-27 00:00:00,02:44:00,11/27/2019,16:00:00,California: Santa Clara County;,WECC,Vandalism,35,2
261,2019-11-27 00:00:00,12:00:00,11/30/2019,02:00:00,"Michigan: Tuscola County, Sanilac County, Huron County, St. Clair County, Macomb County, Oakland County, Wayne County, Livingston County, Washtenaw County, Monroe County;",RF,Severe Weather,30,107000
262,2019-11-29 00:00:00,00:00:00,12/01/2019,00:00:00,Texas: Dawson County;,TRE,Actual Physical Attack,0,0
263,2019-12-03 00:00:00,19:16:00,12/03/2019,19:49:00,Alabama: Covington County;,SERC,System Operations,0,0
264,2019-12-03 00:00:00,06:55:00,Unknown,Unknown,California: Fresno County;,WECC,Vandalism,Unknown,Unknown
265,2019-12-05 00:00:00,16:48:00,12/09/2019,05:16:00,Ohio: Kentucky:,RF,System Operations,0,0
266,2019-12-05 00:00:00,00:00:00,Unknown,Unknown,Washington: Chelan County;,WECC,Suspicious Activity,Unknown,Unknown
267,2019-12-07 00:00:00,06:10:00,12/08/2019,02:20:00,Oklahoma: Stephens County;,SPP RE,Actual Physical Attack,2,400
268,2019-12-08 00:00:00,13:40:00,12/08/2019,13:41:00,Texas: Dallas County;,TRE,Vandalism,0,0
269,2019-12-11 00:00:00,20:53:00,12/11/2019,21:33:00,Oklahoma: Stephens County;,SPP RE,Actual Physical Attack,1,392
270,2019-12-11 00:00:00,13:27:00,12/11/2019,13:51:00,North Dakota: Burleigh County;,MRO,Transmission Interruption,18,1
271,2019-12-11 00:00:00,13:22:00,12/11/2019,16:28:00,Maine:,NPCC,System Operations,0,0
272,2019-12-16 00:00:00,23:55:00,12/17/2019,01:47:00,Texas:,TRE,Transmission Interruption,0,0
273,2019-12-18 00:00:00,14:30:00,12/18/2019,15:25:00,Texas: Nueces County;,TRE,System Operations,0,0
274,2019-12-19 00:00:00,02:58:00,12/19/2019,03:46:00,Nebraska:,MRO,System Operations,0,0
275,2019-12-24 00:00:00,15:30:00,12/24/2019,19:34:00,Illinois:,SERC,Suspicious Activity,0,0
276,2019-12-31 00:00:00,12:00:00,12/31/2019,13:00:00,Washington:,WECC,Vandalism,0,0
277,2019-12-31 00:00:00,11:03:00,01/01/2020,10:59:00,Texas: Nueces County;,TRE,Transmission Interruption,25,0
